,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,8.63368,0.02909,4.25469,10.84508,6.4952
1966-01-01,8.89636,0.04002,6.43766,11.49468,9.076
1971-01-01,9.8914,0.03639,7.75989,11.39228,9.29715
1976-01-01,9.87524,0.02887,9.68423,11.21897,11.05683
1981-01-01,10.7958,0.03035,11.36135,11.67275,12.26864
1986-01-01,10.66836,0.03041,10.91502,10.92328,11.20036
1991-01-01,11.41009,0.03161,8.4616,11.49276,8.57587
1996-01-01,11.20316,0.03087,5.62432,11.9726,6.42464
2001-01-01,10.0864,0.02959,6.38522,14.99881,11.32722
2006-01-01,14.3615,0.02844,4.99253,16.41497,7.07444
2011-01-01,15.23066,0.02691,9.57836,14.36443,8.73904
2016-01-01,15.93775,0.02768,12.76322,16.88687,13.74002
2021-01-01,17.04098,0.02017,12.85215,19.20407,15.03541
