,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.97658,0.40011,3.29246,7.76101,5.477
1966-01-01,6.59691,0.55123,5.1556,7.99702,7.10694
1971-01-01,7.40268,0.48922,6.16239,7.58735,6.83627
1976-01-01,7.88558,0.38226,7.86206,7.3305,7.68925
1981-01-01,8.48246,0.39487,9.1588,7.6621,8.7333
1986-01-01,8.39556,0.39395,8.25488,7.56219,7.81546
1991-01-01,8.84326,0.41242,6.42077,7.29098,5.28091
1996-01-01,8.7685,0.4056,4.36323,7.41978,3.42011
2001-01-01,7.59674,0.36434,4.88092,9.09369,6.74222
2006-01-01,10.90945,0.36402,3.75269,10.0818,3.28905
2011-01-01,11.4523,0.32889,7.03771,9.62001,5.53432
2016-01-01,12.42785,0.34514,9.84753,11.55944,9.32427
2021-01-01,12.79332,0.38622,9.52138,12.41524,9.52951
