,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.08915,0.99846,2.57397,6.00503,4.4883
1966-01-01,5.23139,1.78542,3.95804,6.16268,6.67476
1971-01-01,5.00362,1.88328,4.26432,5.22984,6.37383
1976-01-01,5.03695,1.67699,5.2923,4.9109,6.84324
1981-01-01,5.56982,1.90864,6.04413,4.67742,7.06036
1986-01-01,5.1139,1.99874,5.15037,4.54536,6.58056
1991-01-01,5.14939,2.20786,3.9789,4.52136,5.55873
1996-01-01,4.96807,2.25769,2.61157,3.75577,3.65695
2001-01-01,4.25817,2.30469,2.84055,3.77736,4.66442
2006-01-01,5.56747,2.53073,2.0537,3.76189,2.77885
2011-01-01,5.38692,2.66017,3.68376,3.18705,4.14406
2016-01-01,4.94039,2.90784,4.28712,3.11467,5.36923
2021-01-01,5.85586,3.36625,4.95342,3.42752,5.89133
