,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00954,0.00138,0.00264,0.00745,0.00193
1966-01-01,0.01408,0.00246,0.00615,0.01033,0.00485
1971-01-01,0.01691,0.00232,0.00523,0.01023,0.00087
1976-01-01,0.02545,0.00213,0.00916,0.01611,0.00195
1981-01-01,0.02945,0.00245,0.01361,0.01924,0.00584
1986-01-01,0.02885,0.00239,0.0191,0.0184,0.01104
1991-01-01,0.03595,0.00237,0.01368,0.02407,0.00417
1996-01-01,0.0384,0.00246,0.01112,0.0259,0.00108
2001-01-01,0.03436,0.00224,0.01008,0.02729,0.00524
2006-01-01,0.03366,0.00202,0.00423,0.02601,-0.00141
2011-01-01,0.03213,0.00178,0.00687,0.0192,-0.00428
2016-01-01,0.03279,0.00183,0.00558,0.02187,-0.0035
2021-01-01,0.02615,0.00222,0.00641,0.02146,0.00395
