,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,8.1572,0.02443,10.98368,6.99018,9.8411
1966-01-01,9.37991,0.03245,15.2977,6.91755,12.8678
1971-01-01,8.01173,0.02784,14.5244,5.88831,12.42883
1976-01-01,9.29677,0.02183,13.25378,5.65061,9.62945
1981-01-01,9.17181,0.02284,13.63529,5.6302,10.11652
1986-01-01,8.96645,0.0229,12.76492,5.59976,9.42113
1991-01-01,8.10506,0.02227,13.62036,5.51189,11.04946
1996-01-01,10.37762,0.02182,14.98707,5.4093,10.04057
2001-01-01,8.35446,0.02426,16.49558,5.3807,13.54607
2006-01-01,10.44937,0.02331,14.51812,5.94322,10.03528
2011-01-01,10.21481,0.02114,13.22868,4.16105,7.19606
2016-01-01,11.37925,0.02082,35.75002,3.69838,28.08996
2021-01-01,10.19884,0.0,33.52486,4.08081,27.40683
