,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.17243,0.00896,0.58431,1.12867,0.54951
1966-01-01,1.40476,0.01391,0.79375,1.31142,0.71433
1971-01-01,1.50706,0.01374,0.92607,1.32723,0.75997
1976-01-01,1.63184,0.01224,0.86656,1.45256,0.69952
1981-01-01,1.69811,0.01395,1.04287,1.59029,0.949
1986-01-01,1.52529,0.01321,1.12459,1.42494,1.03745
1991-01-01,1.46275,0.0138,0.8128,1.46129,0.82514
1996-01-01,1.65221,0.01505,0.7781,1.67564,0.81658
2001-01-01,1.56,0.01396,0.64272,1.64151,0.73819
2006-01-01,1.64475,0.01346,0.3284,1.78731,0.48442
2011-01-01,1.44923,0.01229,0.53886,1.43226,0.53417
2016-01-01,1.71167,0.01263,0.52451,1.75504,0.58052
2021-01-01,1.19589,0.00938,0.64044,1.34503,0.79895
