,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.03226,0.00042,0.01797,0.02707,0.0132
1966-01-01,0.03503,0.00054,0.03342,0.02749,0.02642
1971-01-01,0.02741,0.0005,0.03195,0.0205,0.02554
1976-01-01,0.03041,0.00037,0.05605,0.02099,0.047
1981-01-01,0.03521,0.00041,0.04683,0.02111,0.03315
1986-01-01,0.03422,0.0004,0.03727,0.02027,0.02372
1991-01-01,0.03228,0.00036,0.02924,0.02169,0.01902
1996-01-01,0.0281,0.00034,0.01762,0.02068,0.01055
2001-01-01,0.02496,0.0003,0.01939,0.01877,0.01351
2006-01-01,0.03124,0.00028,0.01642,0.01965,0.00511
2011-01-01,0.02583,0.00025,0.0254,0.01479,0.01461
2016-01-01,0.02242,0.00025,0.02952,0.01455,0.02189
2021-01-01,0.02445,0.0,0.03241,0.01593,0.02389
