,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00233,0.0,0.00944,0.00491,0.01202
1966-01-01,0.00323,0.0,0.00836,0.00614,0.01127
1971-01-01,0.00377,0.0,0.00441,0.00781,0.00845
1976-01-01,0.00389,0.0,0.0087,0.00841,0.01322
1981-01-01,0.00392,0.0,0.005,0.00884,0.00992
1986-01-01,0.00377,0.0,0.00506,0.01165,0.01294
1991-01-01,0.00466,0.0,0.00427,0.01184,0.01145
1996-01-01,0.00661,0.0,0.00872,0.02365,0.02575
2001-01-01,0.00356,0.0,0.00656,0.01427,0.01726
2006-01-01,0.00765,0.0,0.00949,0.01792,0.01976
2011-01-01,0.00399,0.0,0.00462,0.01743,0.01807
2016-01-01,0.00235,0.0,0.00578,0.0092,0.01262
2021-01-01,0.00037,0.0,0.00192,0.00128,0.00283
