id,name,lat,lon,obs_q
04057510,STURGEON RIVER NR NAHMA JUNCTION MI,45.9430235,-86.7056997,04057510
04059000,ESCANABA RIVER AT CORNELL MI,45.90891667,-87.2135278,04059000
04059500,FORD RIVER NR HYDE MI,45.7549674,-87.2020793,04059500
04066500,PIKE RIVER AT AMBERG WI,45.4999654,-88.00011496,04066500
04067500,MENOMINEE RIVER NEAR MCALLISTER WI,45.3258333,-87.6633333,04067500
04067958,Peshtigo River near Wabeno WI,45.38774406,-88.3051099,04067958
04069500,PESHTIGO RIVER AT PESHTIGO WI,45.0475,-87.7444444,04069500
04071765,Oconto River near Oconto WI,44.86055556,-87.98388889,04071765
04072150,Duck Creek near Howard WI,44.53338889,-88.1296944,04072150
04074950,WOLF RIVER AT LANGLADE WI,45.18997026,-88.73343978,04074950
04084500,FOX R AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN WI,44.3174889,-88.1973263,04084500
04085200,KEWAUNEE RIVER NEAR KEWAUNEE WI,44.45833125,-87.5564746,04085200
04085427,MANITOWOC RIVER AT MANITOWOC WI,44.10616667,-87.7160278,04085427
04086000,SHEBOYGAN RIVER AT SHEBOYGAN WI,43.74138889,-87.7521111,04086000
04087000,MILWAUKEE RIVER AT MILWAUKEE WI,43.10001159,-87.9089745,04087000
04087120,MENOMONEE RIVER AT WAUWATOSA WI,43.04555556,-87.9997222,04087120
04087240,ROOT RIVER AT RACINE WI,42.75138889,-87.8236111,04087240
04093000,DEEP RIVER AT LAKE GEORGE OUTLET AT HOBART IN,41.53614807,-87.25697989,04093000
04096015,Galien River near Sawyer MI,41.87365438,-86.5750216,04096015
04101500,ST. JOSEPH RIVER AT NILES MI,41.8292138,-86.2597325,04101500
04101800,DOWAGIAC RIVER AT SUMNERVILLE MI,41.9133797,-86.2130676,04101800
04102500,PAW PAW RIVER AT RIVERSIDE MI,42.18642675,-86.3689124,04102500
04102700,SOUTH BRANCH BLACK RIVER NEAR BANGOR MI,42.35420009,-86.1875265,04102700
04102776,Middle Branch Black River near South Haven MI,42.4325306,-86.2069742,04102776
04108660,Kalamazoo River at New Richmond MI,42.65085976,-86.106703,04108660
04119000,GRAND RIVER AT GRAND RAPIDS MI,42.96447088,-85.6764199,04119000
04121970,Muskegon River near Croton MI,43.43474558,-85.6653239,04121970
04122200,WHITE RIVER NEAR WHITEHALL MI,43.46417856,-86.2325668,04122200
04122500,PERE MARQUETTE RIVER AT SCOTTVILLE MI,43.9450063,-86.2786896,04122500
04124000,Manistee River near Sherman MI,44.43639239,-85.6986792,04124000
04125460,Pine River at High School Bridge nr Hoxeyville MI,44.19334009,-85.7697863,04125460
04125550,Manistee River near Wellston MI,44.25944997,-85.94174209,04125550
04126740,Platte River at Honor MI,44.6680551,-86.0348123,04126740
04126970,Boardman R above Brown Bridge Road nr Mayfield MI,44.65667,-85.436731,04126970
04133501,Thunder Bay River at Herron Road near Bolton MI,45.1241787,-83.63554,04133501
04136000,Au Sable River near Red Oak MI,44.6769593,-84.2925146,04136000
04137500,Au Sable River near Au Sable MI,44.43640447,-83.4338609,04137500
04142000,RIFLE RIVER NEAR STERLING MI,44.0725203,-84.0199939,04142000
04159492,Black River near Jeddo MI,43.15086,-82.6246474,04159492
04159900,Mill Creek near Avoca MI,43.0544713,-82.734649,04159900
04160600,BELLE RIVER AT MEMPHIS MI,42.9008622,-82.7690914,04160600
04165500,CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS MI,42.5958674,-82.90881,04165500
04166500,RIVER ROUGE AT DETROIT MI,42.3730923,-83.2546513,04166500
04168400,Lower River Rouge at Dearborn MI,42.30837099,-83.2527063,04168400
04174500,HURON RIVER AT ANN ARBOR MI,42.28698238,-83.7338296,04174500
04176500,RIVER RAISIN NEAR MONROE MI,41.9606008,-83.53104619,04176500
04177000,OTTAWA RIVER At UNIVERSITY OF TOLEDO TOLEDO OH,41.65968056,-83.6125472,04177000
04185000,Tiffin River at Stryker OH,41.50449567,-84.4296719,04185000
04193500,MAUMEE R AT WATERVILLE OH,41.5000526,-83.7127145,04193500
04195500,PORTAGE R AT WOODVILLE OH,41.449496,-83.3613156,04195500
04196800,Tymochtee Creek at Crawford OH,40.92283322,-83.34881158,04196800
04197100,Honey Creek at Melmore OH,41.022278,-83.1096382,04197100
04198000,SANDUSKY R NR FREMONT OH,41.3078307,-83.1588088,04198000
04199000,HURON R AT MILAN OH,41.3008852,-82.6082326,04199000
04199500,VERMILION R NR VERMILION OH,41.38199,-82.3168273,04199500
04200500,BLACK R AT ELYRIA OH,41.38032368,-82.10459279,04200500
04201500,ROCKY R NR BEREA OH,41.4075483,-81.88263759,04201500
04208000,CUYAHOGA R AT INDEPENDENCE OH,41.39533087,-81.6298478,04208000
04209000,CHAGRIN R AT WILLOUGHBY OH,41.630881,-81.40344549,04209000
04212100,GRAND R NR PAINESVILLE OH,41.7189339,-81.2278789,04212100
04213000,CONNEAUT C AT CONNEAUT OH,41.92699898,-80.6039659,04213000
04213500,CATTARAUGUS CREEK AT GOWANDA NY,42.4633333,-78.9341667,04213500
04214500,BUFFALO CREEK AT GARDENVILLE NY,42.8547222,-78.755,04214500
04215000,CAYUGA CREEK NR LANCASTER NY,42.89,-78.645,04215000
04215500,CAZENOVIA CREEK AT EBENEZER NY,42.8297222,-78.775,04215500
04218000,TONAWANDA CREEK AT RAPIDS NY,43.09305556,-78.6361111,04218000
04218518,ELLICOTT CREEK BELOW WILLIAMSVILLE NY,42.97777778,-78.7636111,04218518
04220045,OAK ORCHARD CREEK NEAR SHELBY NY,43.17430556,-78.38638889,04220045
04221000,GENESEE RIVER AT WELLSVILLE NY,42.12229032,-77.95722459,04221000
04224775,CANASERAGA CREEK ABOVE DANSVILLE NY,42.5356226,-77.70416132,04224775
04231600,GENESEE RIVER AT FORD STREET BRIDGE ROCHESTER NY,43.1417222,-77.6163056,04231600
0423205010,Irondequoit Cr abv Blossom Rd nr Rochester NY,43.145,-77.5119444,0423205010
04249000,OSWEGO RIVER AT LOCK 7 AT OSWEGO NY,43.45166667,-76.50527778,04249000
04250200,Salmon River at Pineville NY,43.53119444,-76.0376944,04250200
04250750,SANDY CREEK NEAR ADAMS NY,43.8133333,-76.0747222,04250750
04256000,INDEPENDENCE RIVER AT DONNATTSBURG NY,43.74729136,-75.33434745,04256000
04258000,Beaver River at Croghan NY,43.8972222,-75.4041667,04258000
