,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,4.86143,0.11187,2.5673,4.52231,2.34006
1966-01-01,5.04417,0.15586,3.88318,4.61571,3.61058
1971-01-01,5.07658,0.15554,4.36236,4.11967,3.56099
1976-01-01,4.69578,0.15456,4.96249,3.98177,4.40303
1981-01-01,4.65988,0.17438,5.3448,3.56118,4.42049
1986-01-01,4.41094,0.19269,4.79333,3.10569,3.68077
1991-01-01,3.94375,0.21102,3.41143,2.82382,2.50253
1996-01-01,3.84985,0.22608,2.28176,2.80087,1.45885
2001-01-01,3.66939,0.20918,2.59149,2.68039,1.81168
2006-01-01,4.58429,0.2297,1.9951,2.90418,0.54468
2011-01-01,4.09881,0.20159,3.34286,2.97068,2.41632
2016-01-01,4.19371,0.2188,4.09426,2.33557,2.45492
2021-01-01,4.7333,0.25169,4.44518,3.14268,3.10624
