,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1.26749,14.98186,0.66271,1.72202,16.0991
1966-01-01,1.2621,20.98052,0.94628,1.7773,22.442
1971-01-01,1.33387,18.27486,1.14102,1.53466,19.61666
1976-01-01,1.24292,13.84144,1.3213,1.2948,15.21461
1981-01-01,1.38411,14.24137,1.48556,1.34397,15.68678
1986-01-01,1.3092,13.99742,1.2744,1.20589,15.16851
1991-01-01,1.24508,14.31846,0.92238,1.1974,15.19316
1996-01-01,1.26692,13.93867,0.64457,1.49633,14.81265
2001-01-01,1.07685,13.94269,0.71621,1.33669,14.91874
2006-01-01,1.47897,13.22212,0.53507,1.09426,13.37248
2011-01-01,1.54695,12.813,0.99913,0.73075,12.99592
2016-01-01,1.5973,13.23058,1.33742,0.59689,13.56757
2021-01-01,1.68742,14.11155,1.3482,0.6498,14.42214
