,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.6277,0.67669,3.1223,6.36293,4.53422
1966-01-01,5.55176,0.98358,4.73848,5.87735,6.04765
1971-01-01,5.94352,0.91198,5.62584,5.74141,6.3357
1976-01-01,5.94587,0.74407,6.26135,5.11125,6.17081
1981-01-01,6.37965,0.80744,6.93422,5.03537,6.39739
1986-01-01,5.80896,0.87846,6.01834,4.26847,5.3563
1991-01-01,5.63875,0.95071,4.46309,4.39573,4.17078
1996-01-01,5.2714,0.95088,2.81147,4.07396,2.56491
2001-01-01,4.91613,0.95544,3.29938,3.76051,3.0992
2006-01-01,6.30854,0.92962,2.45994,3.51717,0.59819
2011-01-01,6.77873,0.94202,4.51905,3.13939,1.82173
2016-01-01,7.01445,0.995,5.84138,2.82545,2.64737
2021-01-01,7.51008,1.0737,5.94524,2.93078,2.43964
