,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,7.24828,0.0,3.76647,10.20305,6.72124
1966-01-01,7.75388,0.0,5.77267,10.68215,8.70094
1971-01-01,8.8187,0.0,6.93462,10.6779,8.79382
1976-01-01,9.3595,0.0,8.87032,10.55285,10.06368
1981-01-01,10.18683,0.0,10.41835,11.26802,11.49954
1986-01-01,10.39053,0.0,9.91048,10.9217,10.44166
1991-01-01,10.813,0.0,7.54608,10.31415,7.04723
1996-01-01,10.68454,0.0,5.07276,10.78186,5.17008
2001-01-01,9.54881,0.0,5.88061,14.28702,10.61882
2006-01-01,13.11096,0.0,4.34917,15.53612,6.77433
2011-01-01,13.48959,0.0,8.09947,15.22284,9.83272
2016-01-01,15.27922,0.0,11.71035,18.2498,14.68093
2021-01-01,16.0074,0.0,11.61551,20.13984,15.74795
