,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,8.81257,0.24628,4.24046,11.59558,7.26975
1966-01-01,8.88779,0.3307,6.42481,12.37942,10.24713
1971-01-01,9.88863,0.29672,7.68817,12.18809,10.28435
1976-01-01,9.83185,0.23278,9.57988,11.96579,11.9466
1981-01-01,10.77222,0.23831,11.33977,12.39012,13.19598
1986-01-01,10.77848,0.23605,11.00593,11.93239,12.3959
1991-01-01,11.53034,0.23612,8.58474,12.67901,9.96953
1996-01-01,11.31603,0.22907,5.7043,13.20526,7.8226
2001-01-01,10.27537,0.20894,6.47067,16.47544,12.87968
2006-01-01,14.54136,0.20246,5.06761,17.90342,8.63213
2011-01-01,15.36034,0.18165,9.70917,15.61088,10.14135
2016-01-01,16.06431,0.18548,12.93917,18.52375,15.5841
2021-01-01,17.50238,0.18901,13.33014,21.34483,17.36162
