,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.94455,0.01665,0.70421,0.96151,0.73782
1966-01-01,0.97981,0.02256,1.11462,0.91107,1.06844
1971-01-01,0.99561,0.02059,1.47616,0.86756,1.3687
1976-01-01,1.04608,0.01676,1.62009,0.79573,1.3865
1981-01-01,1.13693,0.01728,1.55244,0.77382,1.20661
1986-01-01,1.10097,0.01767,1.31661,0.74162,0.97493
1991-01-01,1.02817,0.0181,0.96311,0.764,0.71705
1996-01-01,0.94495,0.01778,0.61805,0.74479,0.43567
2001-01-01,0.8538,0.01712,0.69169,0.65805,0.51305
2006-01-01,0.97898,0.01639,0.49756,0.68662,0.22159
2011-01-01,1.01327,0.01566,0.89119,0.49167,0.38526
2016-01-01,0.91637,0.01591,1.02785,0.57314,0.70053
2021-01-01,1.2298,0.0289,1.33957,0.86915,1.00781
