,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.01263,0.0,0.0,0.01263
1966-01-01,0.0,0.01667,0.0,0.0,0.01667
1971-01-01,0.0,0.01427,0.0,0.0,0.01427
1976-01-01,0.0,0.01098,0.0,0.0,0.01098
1981-01-01,0.0,0.01148,0.0,0.0,0.01148
1986-01-01,0.0,0.01136,0.0,0.0,0.01136
1991-01-01,0.0,0.011,0.0,0.0,0.011
1996-01-01,0.0,0.01026,0.0,0.0,0.01026
2001-01-01,0.0,0.00923,0.0,0.0,0.00923
2006-01-01,0.0,0.00848,0.0,0.0,0.00848
2011-01-01,0.0,0.00769,0.0,0.0,0.00769
2016-01-01,0.0,0.00769,0.0,0.0,0.00769
2021-01-01,0.0,0.00992,0.0,0.0,0.00992
