,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.06222,0.0,0.0,0.06222
1966-01-01,0.0,0.09092,0.0,0.0,0.09092
1971-01-01,0.0,0.04325,0.0,0.0,0.04325
1976-01-01,0.0,0.03866,0.0,0.0,0.03866
1981-01-01,0.0,0.04427,0.0,0.0,0.04427
1986-01-01,0.0,0.04606,0.0,0.0,0.04606
1991-01-01,0.0,0.05101,0.0,0.0,0.05101
1996-01-01,0.0,0.05627,0.0,0.0,0.05627
2001-01-01,0.0,0.05069,0.0,0.0,0.05069
2006-01-01,0.0,0.05249,0.0,0.0,0.05249
2011-01-01,0.0,0.04566,0.0,0.0,0.04566
2016-01-01,0.0,0.0476,0.0,0.0,0.0476
2021-01-01,0.0,0.08647,0.0,0.0,0.08647
