,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.24909,5.87492,0.91636,0.88937,7.43157
1966-01-01,0.37557,7.85752,0.99536,1.18327,9.66058
1971-01-01,0.30753,6.53993,1.29258,1.32541,8.85039
1976-01-01,0.31285,5.17343,1.07368,1.26047,7.19473
1981-01-01,0.3071,5.55023,1.09773,1.1685,7.50937
1986-01-01,0.28024,5.55026,0.91664,1.23638,7.42304
1991-01-01,0.37853,5.53123,1.06438,1.36897,7.58606
1996-01-01,0.51358,5.13273,1.05829,1.11619,6.79363
2001-01-01,0.40478,4.81084,1.05974,2.60774,8.07355
2006-01-01,0.49076,4.58585,0.89859,2.87017,7.86384
2011-01-01,0.42541,4.46487,0.98836,0.88346,5.91128
2016-01-01,0.36698,4.5964,2.21765,2.29336,8.74042
2021-01-01,0.50938,3.92077,3.2504,5.51379,12.17557
