,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,12.70866,0.0,0.0,12.70866
1966-01-01,0.0,17.93364,0.0,0.0,17.93364
1971-01-01,0.0,15.87636,0.0,0.0,15.87636
1976-01-01,0.0,12.52974,0.0,0.0,12.52974
1981-01-01,0.0,12.83436,0.0,0.0,12.83436
1986-01-01,0.0,13.35307,0.0,0.0,13.35307
1991-01-01,0.0,14.19732,0.0,0.0,14.19732
1996-01-01,0.0,14.08753,0.0,0.0,14.08753
2001-01-01,0.0,13.88506,0.0,0.0,13.88506
2006-01-01,0.0,13.32777,0.0,0.0,13.32777
2011-01-01,0.0,12.94596,0.0,0.0,12.94596
2016-01-01,0.0,13.00964,0.0,0.0,13.00964
2021-01-01,0.0,13.42467,0.0,0.0,13.42467
