,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00024,0.0,0.0,0.00024
1966-01-01,0.0,0.00031,0.0,0.0,0.00031
1971-01-01,0.0,0.00028,0.0,0.0,0.00028
1976-01-01,0.0,0.00021,0.0,0.0,0.00021
1981-01-01,0.0,0.00024,0.0,0.0,0.00024
1986-01-01,0.0,0.00023,0.0,0.0,0.00023
1991-01-01,0.0,0.00021,0.0,0.0,0.00021
1996-01-01,0.0,0.00019,0.0,0.0,0.00019
2001-01-01,0.0,0.00017,0.0,0.0,0.00017
2006-01-01,0.0,0.00016,0.0,0.0,0.00016
2011-01-01,0.0,0.00015,0.0,0.0,0.00015
2016-01-01,0.0,0.00014,0.0,0.0,0.00014
2021-01-01,0.0,0.00011,0.0,0.0,0.00011
