,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,1e-04,0.00193,4e-05,4e-05,0.0019
1966-01-01,0.00015,0.00327,9e-05,4e-05,0.00324
1971-01-01,0.00021,0.00293,9e-05,4e-05,0.00285
1976-01-01,0.00027,0.00222,0.00011,7e-05,0.00214
1981-01-01,0.00029,0.00281,0.00019,1e-04,0.0028
1986-01-01,0.0003,0.00285,0.00025,1e-04,0.0029
1991-01-01,0.00032,0.00258,0.00017,0.00013,0.00256
1996-01-01,0.00039,0.00259,0.00015,0.00017,0.00252
2001-01-01,0.00035,0.00237,0.00013,0.00018,0.00233
2006-01-01,0.00033,0.0023,5e-05,0.00019,0.00222
2011-01-01,0.00033,0.00213,1e-04,1e-04,0.002
2016-01-01,0.0004,0.00223,8e-05,0.00016,0.00207
2021-01-01,0.00029,0.00266,8e-05,0.00014,0.00259
