,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,8.11075,0.23653,4.08791,9.38429,5.59799
1966-01-01,8.56412,0.30595,6.19122,9.84186,7.77491
1971-01-01,9.56276,0.25076,7.55679,9.8668,8.11158
1976-01-01,9.62489,0.19711,9.56777,9.72404,9.86403
1981-01-01,10.46198,0.20224,11.0224,10.27194,11.0346
1986-01-01,9.99991,0.19909,10.38078,9.28907,9.86904
1991-01-01,10.77868,0.1993,8.00789,9.70866,7.13716
1996-01-01,10.63164,0.19173,5.31871,10.41439,5.2932
2001-01-01,9.58672,0.17672,6.10781,13.4691,10.1669
2006-01-01,13.66933,0.16711,4.75643,14.76662,6.02083
2011-01-01,14.58651,0.14926,9.1648,13.14328,7.87083
2016-01-01,15.275,0.14991,12.19511,15.32329,12.39331
2021-01-01,15.4908,0.15401,11.61558,16.1896,12.46839
