,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00138,0.04386,0.00087,0.00111,0.04446
1966-01-01,0.00124,0.0569,0.00154,0.00097,0.05817
1971-01-01,0.00095,0.0517,0.00163,0.00068,0.05306
1976-01-01,0.00116,0.03868,0.00261,0.00068,0.0408
1981-01-01,0.0012,0.04302,0.00186,0.00071,0.04439
1986-01-01,0.00127,0.04145,0.00145,0.00073,0.04235
1991-01-01,0.00101,0.03807,0.00111,0.00037,0.03854
1996-01-01,0.00101,0.03523,0.00063,0.00071,0.03557
2001-01-01,0.0008,0.03136,0.00065,0.00056,0.03177
2006-01-01,0.00094,0.0289,0.00048,0.00054,0.02898
2011-01-01,0.00076,0.02646,0.00079,0.00049,0.02698
2016-01-01,0.00081,0.02605,0.00113,0.00056,0.02693
2021-01-01,0.0004,0.02691,0.00059,0.00027,0.02737
