,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00924,0.05778,0.00617,0.00515,0.05986
1966-01-01,0.00927,0.07717,0.01173,0.00569,0.08532
1971-01-01,0.00843,0.06423,0.01353,0.00468,0.07401
1976-01-01,0.00943,0.05185,0.02166,0.00525,0.06933
1981-01-01,0.00949,0.05435,0.01779,0.00472,0.06737
1986-01-01,0.01045,0.04778,0.01342,0.00442,0.05517
1991-01-01,0.01064,0.05033,0.01047,0.00552,0.05568
1996-01-01,0.00849,0.0509,0.00573,0.00469,0.05283
2001-01-01,0.00774,0.04645,0.00678,0.00406,0.04955
2006-01-01,0.00769,0.04511,0.00433,0.0032,0.04495
2011-01-01,0.00635,0.03714,0.00814,0.00234,0.04127
2016-01-01,0.00634,0.04225,0.00903,0.00296,0.0479
2021-01-01,0.0067,0.04919,0.01053,0.00383,0.05684
