,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,3.48955,0.16139,1.83466,3.44005,1.94656
1966-01-01,3.64931,0.21751,2.7898,3.43528,2.79328
1971-01-01,3.68467,0.21106,3.30794,3.23192,3.06626
1976-01-01,3.77519,0.18142,4.0428,3.00634,3.45537
1981-01-01,4.04476,0.19869,4.49761,2.92096,3.5725
1986-01-01,3.62545,0.2062,3.90111,2.58031,3.06216
1991-01-01,3.28472,0.24017,2.71732,2.28994,1.96271
1996-01-01,3.34912,0.25785,1.90512,2.33567,1.14953
2001-01-01,3.11415,0.27423,2.20782,2.16032,1.52822
2006-01-01,4.02465,0.29147,1.69904,2.00714,-0.02699
2011-01-01,4.0988,0.27832,3.12843,1.63519,0.94314
2016-01-01,4.24034,0.29928,3.99227,1.57124,1.62245
2021-01-01,4.34186,0.37485,3.86354,1.41277,1.30931
