,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.62863,0.51613,4.99972,7.18904,6.07628
1966-01-01,6.65676,0.72664,7.84249,6.26384,8.17621
1971-01-01,6.54655,0.6458,10.70632,5.85028,10.65585
1976-01-01,6.92318,0.51187,11.7829,5.25196,10.62355
1981-01-01,7.2449,0.52465,11.00799,4.98201,9.26975
1986-01-01,7.34439,0.54528,9.32432,4.62416,7.14936
1991-01-01,6.63602,0.57839,6.37577,4.452,4.77013
1996-01-01,6.33737,0.57375,4.33217,4.71654,3.28509
2001-01-01,5.49263,0.56489,4.7073,3.97458,3.75415
2006-01-01,6.50607,0.54203,3.5501,3.56144,1.1475
2011-01-01,5.99853,0.52563,6.03592,2.8633,3.42632
2016-01-01,5.70186,0.52881,7.05002,2.62884,4.50582
2021-01-01,4.14369,0.74962,5.1029,2.04607,3.7549
