,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.55494,0.0,3.48001,5.81723,3.7423
1966-01-01,6.15712,0.0,5.76834,5.54309,5.15431
1971-01-01,6.45812,0.0,7.40951,5.13239,6.08378
1976-01-01,6.57654,0.0,8.05343,4.81801,6.29491
1981-01-01,7.38428,0.0,8.68771,4.52567,5.8291
1986-01-01,6.78259,0.0,7.25434,3.98292,4.45467
1991-01-01,6.12914,0.0,5.00487,3.90279,2.77853
1996-01-01,5.737,0.0,3.27292,3.40084,0.93677
2001-01-01,5.89124,0.0,4.27145,3.63506,2.01527
2006-01-01,8.41535,0.0,3.54891,3.34941,-1.51703
2011-01-01,8.08668,0.0,6.09864,2.77109,0.78305
2016-01-01,8.34876,0.0,7.75982,2.82286,2.23392
2021-01-01,6.82508,0.0,6.1874,2.3133,1.67561
