,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0247,0.09823,0.00699,0.02418,0.1047
1966-01-01,0.03143,0.13972,0.01049,0.02752,0.1463
1971-01-01,0.02925,0.15137,0.00693,0.02281,0.15186
1976-01-01,0.03002,0.15467,0.00682,0.02372,0.1552
1981-01-01,0.02996,0.18363,0.00963,0.03488,0.19818
1986-01-01,0.02648,0.18296,0.0128,0.03191,0.20118
1991-01-01,0.02737,0.20176,0.00928,0.03775,0.22142
1996-01-01,0.02666,0.22242,0.00738,0.03596,0.2391
2001-01-01,0.02916,0.21094,0.00789,0.043,0.23266
2006-01-01,0.02843,0.21149,0.00335,0.04681,0.23323
2011-01-01,0.03181,0.19254,0.00622,0.04322,0.21017
2016-01-01,0.03555,0.19993,0.00551,0.04586,0.21574
2021-01-01,0.02734,0.39667,0.00622,0.05167,0.42722
