,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.01919,1.21968,0.0099,0.02315,1.23354
1966-01-01,0.01912,1.8581,0.01458,0.02152,1.87508
1971-01-01,0.05411,41.67914,0.03751,0.04646,41.709
1976-01-01,0.04787,31.56725,0.02943,0.03591,31.58472
1981-01-01,0.0982,32.5691,0.1002,0.04252,32.61361
1986-01-01,0.04141,32.1475,0.00283,0.0222,32.13112
1991-01-01,0.03858,31.66476,0.00032,0.02297,31.64947
1996-01-01,0.03725,31.25352,4e-05,0.02145,31.23776
2001-01-01,0.00662,32.26836,1e-05,0.00264,32.26438
2006-01-01,0.03762,29.08386,0.00074,0.01561,29.06258
2011-01-01,4e-05,29.7395,0.0,1e-05,29.73948
2016-01-01,0.01715,31.09261,0.02223,0.00654,31.10424
2021-01-01,0.14728,32.31535,0.14274,0.03449,32.3453
