,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.12027,0.0795,0.07719,0.14599,0.18242
1966-01-01,0.10698,0.10377,0.10895,0.11873,0.22447
1971-01-01,0.07376,0.1,0.11027,0.09903,0.23554
1976-01-01,0.07873,0.08463,0.17333,0.06551,0.24474
1981-01-01,0.08519,0.09048,0.12291,0.05252,0.18072
1986-01-01,0.0919,0.09319,0.09518,0.04937,0.14584
1991-01-01,0.06674,0.10571,0.07494,0.03372,0.14763
1996-01-01,0.07647,0.10457,0.04457,0.0441,0.11677
2001-01-01,0.04113,0.10174,0.04878,0.01877,0.12817
2006-01-01,0.0681,0.10275,0.04056,0.02384,0.09904
2011-01-01,0.05469,0.09481,0.06197,0.02108,0.12317
2016-01-01,0.04444,0.09956,0.06982,0.01061,0.13554
2021-01-01,0.04975,0.10884,0.06794,0.02539,0.15242
