,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.61026,0.02657,0.08746,0.43163,-0.06461
1966-01-01,1.57253,0.03257,0.48413,0.42389,-0.63195
1971-01-01,1.72704,0.02532,0.20301,0.44862,-1.05009
1976-01-01,1.84746,0.01747,0.66159,0.46226,-0.70613
1981-01-01,1.85959,0.01888,1.09985,0.28322,-0.45765
1986-01-01,2.40594,0.01823,1.3751,0.3291,-0.68352
1991-01-01,2.47681,0.01587,1.05118,0.38353,-1.02623
1996-01-01,2.73329,0.0145,1.61863,0.47335,-0.62682
2001-01-01,1.99354,0.01298,1.54433,0.5024,0.06617
2006-01-01,2.65202,0.01128,1.42088,0.63138,-0.58847
2011-01-01,3.08652,0.01031,1.64758,0.49701,-0.93161
2016-01-01,3.44285,0.01002,2.08267,0.39634,-0.95382
2021-01-01,2.27533,0.00994,2.7455,0.41228,0.89239
