,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.98276,0.0,0.0,0.98276
1966-01-01,0.0,1.19737,0.0,0.0,1.19737
1971-01-01,0.0,1.15335,0.0,0.0,1.15335
1976-01-01,0.0,0.5845,0.0,0.0,0.5845
1981-01-01,0.0,3.93901,0.0,0.0,3.93901
1986-01-01,0.0,3.5606,0.0,0.0,3.5606
1991-01-01,0.0,3.59827,0.0,0.0,3.59827
1996-01-01,0.0,3.43812,0.0,0.0,3.43812
2001-01-01,0.0,3.18061,0.0,0.0,3.18061
2006-01-01,0.0,2.95742,0.0,0.0,2.95742
2011-01-01,0.0,2.84634,0.0,0.0,2.84634
2016-01-01,0.0,2.86932,0.0,0.0,2.86932
2021-01-01,0.0,2.58301,0.0,0.0,2.58301
