,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.67339,0.22379,3.69041,6.62011,3.86092
1966-01-01,7.62592,0.32023,5.54434,6.63206,4.87071
1971-01-01,8.25604,0.30594,6.82657,6.84721,5.72367
1976-01-01,8.31842,0.24457,8.37006,6.87949,7.1757
1981-01-01,9.14721,0.26202,9.6947,7.14011,7.94963
1986-01-01,9.22056,0.2654,9.25481,6.19709,6.49674
1991-01-01,9.61846,0.2829,7.02249,6.09202,3.77895
1996-01-01,9.42185,0.27822,4.68852,5.79781,1.34271
2001-01-01,7.96795,0.27422,5.28572,6.71564,4.30763
2006-01-01,11.91623,0.26417,4.11151,7.84248,0.30194
2011-01-01,12.71321,0.25809,7.86272,6.73877,2.14637
2016-01-01,13.34936,0.26767,10.49592,7.35906,4.7733
2021-01-01,14.58601,0.32467,10.6186,9.68391,6.04116
