,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,4.41705,3.15739,2.8782,5.1002,6.71874
1966-01-01,4.40452,4.21214,4.88564,4.65736,9.35062
1971-01-01,4.30621,3.63219,6.27881,4.53337,10.13816
1976-01-01,4.51693,2.83154,7.22756,4.04446,9.58663
1981-01-01,4.8436,2.96275,6.70652,3.65349,8.47916
1986-01-01,4.13914,2.68066,4.63928,3.17681,6.35761
1991-01-01,3.93735,2.73862,3.4279,3.40756,5.63672
1996-01-01,3.60478,2.74061,2.18224,3.2126,4.53067
2001-01-01,3.28628,2.53036,2.49603,3.06696,4.80708
2006-01-01,3.89876,2.43624,1.82623,3.0565,3.42021
2011-01-01,3.76674,2.22979,3.12959,2.29923,3.89187
2016-01-01,3.71078,2.25744,3.82627,2.63146,5.00438
2021-01-01,3.09333,2.64843,3.07589,2.21004,4.84104
