,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,4.88968,0.04711,2.79157,4.97429,2.92329
1966-01-01,5.02972,0.06059,4.27684,4.80157,4.10928
1971-01-01,5.16306,0.05425,5.07946,4.64984,4.62051
1976-01-01,5.4685,0.04383,6.12382,4.4985,5.19765
1981-01-01,5.3783,0.04591,6.19514,4.56545,5.42819
1986-01-01,4.99329,0.04648,5.34677,4.15299,4.55294
1991-01-01,4.55136,0.04967,3.85517,4.15987,3.51335
1996-01-01,4.22126,0.04869,2.48671,4.35168,2.66582
2001-01-01,3.95644,0.04622,2.83191,4.30956,3.23124
2006-01-01,4.6132,0.04507,2.12059,4.47332,2.02578
2011-01-01,4.15533,0.041,3.5108,3.56573,2.9622
2016-01-01,4.40823,0.04156,4.58916,4.17693,4.39942
2021-01-01,4.34613,0.04392,4.36226,3.63824,3.69829
