,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,5.64326,0.16671,2.85903,6.46132,3.84379
1966-01-01,5.81357,0.24601,4.35878,6.91093,5.70215
1971-01-01,5.91073,0.23881,4.90914,6.43207,5.66929
1976-01-01,5.87449,0.20425,6.07533,6.60443,7.00952
1981-01-01,6.43461,0.22182,6.99295,6.89885,7.67901
1986-01-01,6.07456,0.24662,6.22939,6.54427,6.94572
1991-01-01,6.11772,0.2635,4.81906,6.73075,5.69559
1996-01-01,5.97203,0.26662,3.18516,6.68904,4.16879
2001-01-01,5.38964,0.25864,3.5661,7.21981,5.65491
2006-01-01,7.49783,0.26989,2.81088,7.97259,3.55553
2011-01-01,7.77094,0.25216,5.31159,8.36134,6.15415
2016-01-01,7.54544,0.27103,6.48153,8.69016,7.89727
2021-01-01,8.82942,0.38911,7.35688,9.41438,8.33095
