basin,area_km2,Temperate-or-sub-polar-needleleaf-forest,Sub-polar-taiga-needleleaf-forest,Tropical-or-sub-tropical-broadleaf-evergreen-forest,Tropical-or-sub-tropical-broadleaf-deciduous-forest,Temperate-or-sub-polar-broadleaf-deciduous-forest,Mixed-Forest,Tropical-or-sub-tropical-shrubland,Temperate-or-sub-polar-shrubland,Tropical-or-sub-tropical-grassland,Temperate-or-sub-polar-grassland,Sub-polar-or-polar-shrubland-lichen-moss,Sub-polar-or-polar-grassland-lichen-moss,Sub-polar-or-polar-barren-lichen-moss,Wetland,Cropland,Barren-Lands,Urban-and-Built-up,Water,Snow-and-Ice,BD,CLAY,GRAV,OC,SAND,SILT,mean_elev,mean_slope,std_elev,std_slope
02AB006,6575.973918587149,0.09499945460739054,0.0,0.0,0.0,0.12582009051190673,0.5119646273545119,0.0,0.08929438787583333,0.0,0.02003965421697976,0.0,0.0,0.0,0.025777978264496394,0.0011820717610761574,0.0007838051378584178,0.028269813456566973,0.10186811681337979,0.0,154.03152698551997,5.659828872312418,1.6732996928477402,21.56149627029399,76.6994076349276,16.238745063624396,465.2866624111517,2.261029764648264,32.010001706428696,1.8862332070804895
02AB017,228.9725426371286,0.038505532517049586,0.0,0.0,0.0,0.18410801674495392,0.5293017039759439,0.0,0.1417857353432519,0.0,0.024751872015094042,0.0,0.0,0.0,0.015585385507360312,0.027754957646272675,0.0,0.028069416874668345,0.010137379375405358,0.0,151.48441396508727,21.200124688279303,0.0,65.11970074812967,27.169576059850375,50.630299251870326,483.7301936839998,2.951117246455974,69.48295085950696,2.5400811931554585
02AB021,404.39857000658145,0.09010203968086172,0.0,0.0,0.0,0.11843502064161483,0.5246976086883951,0.0,0.13039269142176774,0.0,0.06091223697241479,0.0,0.0,0.0,0.017735097421745467,0.00012462861784637297,0.0007455461960452669,0.005165411107525566,0.051689719251783194,0.0,154.80274261603375,2.119198312236287,1.7130801687763713,20.189873417721518,87.69198312236287,8.699367088607595,470.996894279009,2.9122709326833354,31.446269472046048,2.459956367372773
02AC001,634.0976348436656,0.045112429797905966,0.0,0.0,0.0,0.147297725005074,0.5395211000137672,0.0,0.14912294396748102,0.0,0.02182740468340399,0.0,0.0,0.0,0.006747349103641496,0.0009182866785982432,0.0002881177677827564,0.023526306003778176,0.06563833697856716,0.0,154.75,1.75,1.75,20.0,89.0,7.75,370.723576001643,2.470166120314642,70.63925158843217,2.5203896953167493
02AC002,2732.9922839541355,0.05263998503612209,0.0,0.0,0.0,0.15037939884991533,0.5177406256771451,0.0,0.15203385577377146,0.0,0.025024648905404186,0.0,0.0,0.0,0.01086033735904679,0.0,0.00037771936537877644,0.010734869984845121,0.08020855904837113,0.0,154.15312957923382,1.7792547624031818,1.7641825413439398,19.819970692903496,88.92003349382458,7.804793803642453,365.92795916978,2.30857574672443,80.9123356293462,2.655623359205596
02AD010,717.808618149325,0.16572924529011582,0.0,0.0,0.0,0.07921607667212485,0.5979477869249151,0.0,0.08087860999175002,0.0,0.002912567799011507,0.0,6.2689793349365205e-06,1.880693800480956e-05,0.015412912592874929,0.0,0.0002181604808557909,0.00753907454819466,0.05012048978281748,0.0,154.75,1.75,1.75,20.0,89.0,7.75,380.68499949435625,2.081230267171943,37.000348659654875,1.9660801420617127
02AD012,25112.223065862603,0.17432528505433942,1.333214490880329e-05,0.0,0.0,0.07420241787049305,0.3570892444103638,0.0,0.09445864090896271,0.0,0.01318373519894481,0.0,0.000213708548632242,4.723593276828693e-05,0.02771627489692944,0.0,0.000903611208563595,0.007423639333655097,0.2504228744914387,0.0,152.30585661528582,1.8764517769214302,1.8131088096767287,19.260864911153927,88.67124277456648,7.975761346606722,351.6987501015229,1.8427521834821408,72.88224962507988,2.1478532049560184
02AE001,624.1602192471577,0.1865977449029616,0.0,0.0,0.0,0.055937653199527065,0.5827335121261932,0.0,0.07632580673068605,0.0,0.002954407820745739,0.0,0.0,0.0,0.005528159875421749,0.0,0.0003503763301323644,0.004032932491276639,0.08553940652305562,0.0,154.75,1.75,1.75,20.0,89.0,7.75,443.61868568333637,4.505975676100351,59.40172707016942,4.224590197037573
02BA003,1378.2511818955577,0.16669191579502757,0.0,0.0,0.0,0.1168932340607259,0.4882447894287994,0.0,0.11934131118723579,0.0,0.019816430130220202,0.0,7.18294168887937e-06,0.0,0.011467239908946419,0.0,0.0003193144078056374,0.0029978986630586533,0.07422068347649154,0.0,154.99478527607363,12.642944785276073,5.054601226993865,19.87760736196319,68.31564417177914,18.030981595092026,328.74763129592753,3.292274999454549,47.74151834027322,2.784307122501284
02BA006,1219.0662554562155,0.11876993815434614,0.0,0.0,0.0,0.08878177277093188,0.3603696121302236,0.0,0.26061405639419977,0.0,0.05962417155838202,0.0,9.597630418877506e-06,0.0,0.01579105515610546,0.0,0.002104834178786136,0.005422661186665791,0.08851230083994031,0.0,154.75,1.75,1.75,20.0,89.0,7.75,378.9418705062549,3.674078133439295,44.13028332317222,3.029060833477072
