,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.46345,0.19248,0.08143,0.95313,0.76359
1966-01-01,0.50185,0.2813,0.11895,0.91182,0.81022
1971-01-01,0.55784,0.1338,0.07552,1.00517,0.65666
1976-01-01,0.58247,0.11962,0.10833,1.11346,0.75894
1981-01-01,0.60711,0.13697,0.16787,1.39502,1.09274
1986-01-01,0.83569,0.14249,0.35721,1.47105,1.13505
1991-01-01,0.88165,0.15781,0.23244,1.60757,1.11617
1996-01-01,0.61475,0.17408,0.14003,1.60514,1.3045
2001-01-01,0.5101,0.15682,0.11753,1.62766,1.39191
2006-01-01,0.35172,0.16239,0.0333,1.55546,1.39943
2011-01-01,0.4559,0.14127,0.06199,1.40084,1.14821
2016-01-01,0.47861,0.14726,0.04832,1.42044,1.1374
2021-01-01,0.36541,0.10688,0.07533,1.41956,1.23636
