,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,9e-05,0.0,0.0,9e-05
1966-01-01,0.0,0.00011,0.0,0.0,0.00011
1971-01-01,0.0,0.00011,0.0,0.0,0.00011
1976-01-01,0.0,5e-05,0.0,0.0,5e-05
1981-01-01,0.0,0.00041,0.0,0.0,0.00041
1986-01-01,0.0,0.00044,0.0,0.0,0.00044
1991-01-01,0.0,0.0004,0.0,0.0,0.0004
1996-01-01,0.0,0.00037,0.0,0.0,0.00037
2001-01-01,0.0,0.00026,0.0,0.0,0.00026
2006-01-01,0.0,0.00025,0.0,0.0,0.00025
2011-01-01,0.0,0.00019,0.0,0.0,0.00019
2016-01-01,0.0,0.0002,0.0,0.0,0.0002
2021-01-01,0.0,0.00034,0.0,0.0,0.00034
