,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.45184,0.13569,0.13617,0.44171,0.26173
1966-01-01,0.57202,0.19301,0.20169,0.50348,0.32615
1971-01-01,0.5223,0.20126,0.21688,0.45289,0.34872
1976-01-01,0.55221,0.20229,0.15817,0.48029,0.28855
1981-01-01,0.54245,0.24161,0.23077,0.59949,0.52942
1986-01-01,0.47501,0.24318,0.28967,0.54551,0.60336
1991-01-01,0.50668,0.2836,0.20219,0.62694,0.60606
1996-01-01,0.48621,0.32046,0.18287,0.59455,0.61167
2001-01-01,0.51153,0.32096,0.14865,0.70577,0.66386
2006-01-01,0.46633,0.32044,0.06508,0.67287,0.59205
2011-01-01,0.47303,0.30909,0.12828,0.59469,0.55904
2016-01-01,0.50854,0.32909,0.09532,0.61141,0.52728
2021-01-01,0.37432,0.3672,0.10789,0.60901,0.70979
