,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,7.17022,0.65309,3.66966,8.45429,5.60682
1966-01-01,7.43232,1.00229,5.56749,8.97494,8.1124
1971-01-01,7.73076,0.98993,6.35101,8.50562,8.1158
1976-01-01,7.60482,0.83721,7.74408,8.8588,9.83527
1981-01-01,8.0535,0.90438,8.74263,9.23682,10.83033
1986-01-01,7.78467,0.9425,8.00724,8.73604,9.90111
1991-01-01,7.51673,1.03123,5.97631,8.89735,8.38816
1996-01-01,7.34898,1.03958,3.96045,9.04338,6.69443
2001-01-01,6.73332,1.06772,4.46462,9.88504,8.68406
2006-01-01,9.15624,1.06266,3.52207,10.60177,6.03026
2011-01-01,9.30887,1.05774,6.5353,11.04242,9.32659
2016-01-01,9.27878,1.11792,8.12716,11.44954,11.41584
2021-01-01,10.43233,1.23078,8.82836,12.39414,12.02094
