,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.11105,0.0,0.08416,0.13105,0.10416
1966-01-01,0.09955,0.0,0.09828,0.09962,0.09835
1971-01-01,0.07184,0.0,0.08764,0.07845,0.09425
1976-01-01,0.0759,0.0,0.09211,0.07345,0.08966
1981-01-01,0.0769,0.0,0.07604,0.07241,0.07155
1986-01-01,0.07231,0.0,0.07261,0.07326,0.07357
1991-01-01,0.05844,0.0,0.06032,0.07014,0.07202
1996-01-01,0.07906,0.0,0.06366,0.06989,0.05449
2001-01-01,0.04927,0.0,0.06186,0.06057,0.07316
2006-01-01,0.05554,0.0,0.06096,0.06575,0.07117
2011-01-01,0.03656,0.0,0.04673,0.03447,0.04464
2016-01-01,0.03705,0.0,0.12366,0.0327,0.1193
2021-01-01,0.04936,0.0,0.17875,0.0662,0.19559
