,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.1927,0.0137,0.04899,0.23966,0.10965
1966-01-01,0.3425,0.01796,0.19155,0.25311,0.12013
1971-01-01,0.44214,0.01406,0.24613,0.28173,0.09978
1976-01-01,0.47772,0.01092,0.43575,0.30561,0.27456
1981-01-01,0.47152,0.00894,0.45932,0.24065,0.23739
1986-01-01,0.48809,0.00921,0.43882,0.26368,0.22361
1991-01-01,0.48612,0.00844,0.43408,0.27685,0.23325
1996-01-01,0.53555,0.00808,0.54807,0.38617,0.40677
2001-01-01,0.497,0.00735,0.51987,0.3959,0.42612
2006-01-01,0.56956,0.00709,0.46217,0.45545,0.35516
2011-01-01,0.55572,0.00651,0.54682,0.38634,0.38395
2016-01-01,0.70156,0.00698,0.81126,0.44915,0.56582
2021-01-01,1.14181,0.0076,2.04993,0.92505,1.84076
