,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,7.58444,0.00661,4.08907,8.05134,4.56258
1966-01-01,8.44278,0.00946,6.14392,8.25183,5.96243
1971-01-01,9.31837,0.00905,7.55583,8.41679,6.6633
1976-01-01,9.40186,0.00724,9.35974,8.44011,8.40523
1981-01-01,10.23447,0.00775,10.7446,8.88716,9.40504
1986-01-01,9.96776,0.00786,10.14273,7.73468,7.91751
1991-01-01,10.58714,0.00838,7.71422,7.80066,4.93613
1996-01-01,10.37075,0.00825,5.13797,7.86888,2.64435
2001-01-01,9.00436,0.00813,5.79029,9.7253,6.51937
2006-01-01,13.12947,0.00784,4.51433,11.08668,2.47937
2011-01-01,14.06678,0.00766,8.67402,9.70862,4.32353
2016-01-01,14.7431,0.00795,11.56739,10.9012,7.73344
2021-01-01,15.65225,0.00955,11.38482,12.78012,8.52224
