,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00188,0.0,0.0,0.00188
1966-01-01,0.0,0.00274,0.0,0.0,0.00274
1971-01-01,0.0,0.00171,0.0,0.0,0.00171
1976-01-01,0.0,0.00153,0.0,0.0,0.00153
1981-01-01,0.0,0.00188,0.0,0.0,0.00188
1986-01-01,0.0,0.00192,0.0,0.0,0.00192
1991-01-01,0.0,0.00218,0.0,0.0,0.00218
1996-01-01,0.0,0.00243,0.0,0.0,0.00243
2001-01-01,0.0,0.00233,0.0,0.0,0.00233
2006-01-01,0.0,0.00231,0.0,0.0,0.00231
2011-01-01,0.0,0.0032,0.0,0.0,0.0032
2016-01-01,0.0,0.0033,0.0,0.0,0.0033
2021-01-01,0.0,0.0092,0.0,0.0,0.0092
