,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.31736,0.00562,0.19108,0.32812,0.20746
1966-01-01,0.31965,0.00392,0.29165,0.30319,0.27911
1971-01-01,0.33035,0.00744,0.37015,0.29415,0.34139
1976-01-01,0.30477,0.0059,0.36387,0.23471,0.29971
1981-01-01,0.32737,0.00663,0.39295,0.22893,0.30114
1986-01-01,0.29475,0.00701,0.3338,0.20687,0.25293
1991-01-01,0.27435,0.00807,0.24446,0.19039,0.16858
1996-01-01,0.279,0.00825,0.17156,0.19676,0.09757
2001-01-01,0.25398,0.00757,0.1917,0.18314,0.12842
2006-01-01,0.32256,0.00792,0.14811,0.17671,0.01018
2011-01-01,0.32069,0.00696,0.26608,0.1491,0.10146
2016-01-01,0.32709,0.00725,0.33394,0.14002,0.15411
2021-01-01,0.42758,0.01212,0.41618,0.17531,0.17603
