,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.01999,0.0,0.01397,0.02597,0.01995
1966-01-01,0.01812,0.0,0.02083,0.02032,0.02303
1971-01-01,0.01096,0.0,0.01618,0.01339,0.01861
1976-01-01,0.01168,0.0,0.01257,0.0141,0.01499
1981-01-01,0.01044,0.0,0.00972,0.01089,0.01017
1986-01-01,0.01092,0.0,0.01083,0.01105,0.01095
1991-01-01,0.00858,0.0,0.01009,0.01123,0.01274
1996-01-01,0.01256,0.0,0.01131,0.00602,0.00477
2001-01-01,0.00865,0.0,0.01218,0.01157,0.0151
2006-01-01,0.01073,0.0,0.01365,0.01142,0.01434
2011-01-01,0.00998,0.0,0.01197,0.00916,0.01115
2016-01-01,0.00678,0.0,0.02468,0.00674,0.02464
2021-01-01,0.01211,0.0,0.04634,0.01639,0.05063
