,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.00337,0.02121,0.00213,0.00311,0.02308
1966-01-01,0.00326,0.02696,0.00334,0.00257,0.0296
1971-01-01,0.00351,0.02334,0.00432,0.00275,0.0269
1976-01-01,0.0038,0.01702,0.00614,0.00273,0.02209
1981-01-01,0.004,0.01712,0.00501,0.00266,0.02078
1986-01-01,0.00368,0.01692,0.00443,0.00253,0.0202
1991-01-01,0.00362,0.01663,0.00345,0.00278,0.01925
1996-01-01,0.00325,0.01634,0.0022,0.0029,0.0182
2001-01-01,0.00296,0.01515,0.00237,0.0026,0.01716
2006-01-01,0.00357,0.01446,0.00186,0.00241,0.01516
2011-01-01,0.00363,0.01395,0.00342,0.00212,0.01587
2016-01-01,0.00339,0.01409,0.00402,0.00195,0.01667
2021-01-01,0.00718,0.01701,0.00835,0.00381,0.02199
