,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.4542,0.1543,3.42156,8.55609,5.67776
1966-01-01,6.98743,0.21232,5.28526,8.85982,7.36997
1971-01-01,7.8779,0.19028,6.36233,8.50138,7.17608
1976-01-01,8.2065,0.14598,8.00068,8.20762,8.14777
1981-01-01,8.85131,0.15573,9.34732,8.60965,9.2614
1986-01-01,8.69627,0.15756,8.45903,8.24842,8.16873
1991-01-01,9.1993,0.15987,6.59721,7.98913,5.54692
1996-01-01,9.07606,0.15569,4.45966,8.13687,3.67616
2001-01-01,7.89702,0.14437,4.98139,10.09865,7.3274
2006-01-01,11.25113,0.14316,3.83183,11.11796,3.84183
2011-01-01,11.77513,0.13951,7.19824,10.48904,6.05166
2016-01-01,12.86064,0.13959,10.10127,12.64002,10.02023
2021-01-01,13.28449,0.13813,9.81441,13.73213,10.40018
