,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.11299,0.00859,0.04703,0.1032,0.04582
1966-01-01,0.14492,0.0141,0.07276,0.12518,0.06712
1971-01-01,0.17477,0.01442,0.09222,0.13945,0.07132
1976-01-01,0.20572,0.01322,0.09047,0.16346,0.06143
1981-01-01,0.23037,0.01529,0.12059,0.19259,0.09811
1986-01-01,0.21178,0.01477,0.14276,0.17437,0.12011
1991-01-01,0.22536,0.01514,0.10555,0.19468,0.09001
1996-01-01,0.25139,0.01616,0.10568,0.21392,0.08437
2001-01-01,0.24124,0.01484,0.08761,0.22641,0.08761
2006-01-01,0.24683,0.01392,0.0422,0.23708,0.04638
2011-01-01,0.22091,0.01243,0.06757,0.18479,0.04389
2016-01-01,0.23734,0.01268,0.05895,0.20727,0.04156
2021-01-01,0.17684,0.01353,0.07143,0.18132,0.08944
