,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.00453,0.0,0.0,0.00453
1966-01-01,0.0,0.00617,0.0,0.0,0.00617
1971-01-01,0.0,0.00638,0.0,0.0,0.00638
1976-01-01,0.0,0.00554,0.0,0.0,0.00554
1981-01-01,0.0,0.00655,0.0,0.0,0.00655
1986-01-01,0.0,0.00633,0.0,0.0,0.00633
1991-01-01,0.0,0.00609,0.0,0.0,0.00609
1996-01-01,0.0,0.00625,0.0,0.0,0.00625
2001-01-01,0.0,0.00586,0.0,0.0,0.00586
2006-01-01,0.0,0.00546,0.0,0.0,0.00546
2011-01-01,0.0,0.00488,0.0,0.0,0.00488
2016-01-01,0.0,0.0052,0.0,0.0,0.0052
2021-01-01,0.00555,0.00753,0.00182,0.0051,0.0089
