,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.05684,0.00636,0.01572,0.04435,0.00959
1966-01-01,0.08387,0.01129,0.0366,0.06152,0.02555
1971-01-01,0.13083,0.01201,0.06137,0.09274,0.03529
1976-01-01,0.17057,0.0111,0.06595,0.12099,0.02747
1981-01-01,0.20422,0.01294,0.09693,0.14828,0.05392
1986-01-01,0.18999,0.01261,0.12378,0.13455,0.08093
1991-01-01,0.21829,0.01255,0.0924,0.16122,0.04788
1996-01-01,0.24424,0.01302,0.0949,0.17635,0.04003
2001-01-01,0.23336,0.01186,0.07937,0.19351,0.05138
2006-01-01,0.23618,0.01073,0.03624,0.19644,0.00723
2011-01-01,0.21231,0.00941,0.05695,0.14736,0.00141
2016-01-01,0.21492,0.00949,0.04553,0.15471,-0.0052
2021-01-01,0.15943,0.00864,0.05196,0.13786,0.03903
