,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,8.66285,0.18081,4.25831,12.48189,8.25816
1966-01-01,8.91147,0.27273,6.45802,13.23336,11.05262
1971-01-01,9.72805,0.2657,7.54966,12.83236,10.91968
1976-01-01,9.85763,0.22145,9.54053,13.20338,13.10774
1981-01-01,10.64332,0.23718,11.06244,14.00588,14.66218
1986-01-01,10.65798,0.24315,10.62696,13.59934,13.81146
1991-01-01,10.74313,0.26323,8.00664,14.24566,11.7724
1996-01-01,10.51466,0.2636,5.29593,14.45632,9.50118
2001-01-01,9.42432,0.26886,5.95099,17.10443,13.89996
2006-01-01,13.0165,0.2652,4.61546,17.75697,9.62113
2011-01-01,13.59496,0.26403,8.7992,16.61656,12.08482
2016-01-01,13.91438,0.2775,11.458,18.85455,16.67566
2021-01-01,14.91777,0.29105,11.75448,20.13848,17.26624
