,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.48779,0.17183,3.44005,5.38704,2.51114
1966-01-01,7.41371,0.23199,5.27704,5.12057,3.21589
1971-01-01,7.71852,0.20804,6.5163,5.41516,4.42099
1976-01-01,7.7745,0.16304,8.27214,5.16261,5.82329
1981-01-01,8.78845,0.1709,9.74913,5.22115,6.35272
1986-01-01,9.18254,0.16768,9.34456,4.56866,4.89835
1991-01-01,9.35707,0.16423,7.21024,4.43506,2.45246
1996-01-01,9.37082,0.15415,4.82008,4.41737,0.02078
2001-01-01,7.88148,0.14504,5.75359,5.05628,3.07344
2006-01-01,12.27898,0.1365,4.4081,5.52123,-2.21315
2011-01-01,12.89372,0.12285,8.39451,4.92626,0.54991
2016-01-01,13.61691,0.12406,11.16922,5.52045,3.19681
2021-01-01,13.80248,0.10696,10.67106,6.25187,3.22742
