,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.02682,0.00764,0.00689,0.02499,0.0127
1966-01-01,0.04028,0.01061,0.01321,0.03356,0.01711
1971-01-01,0.03765,0.00805,0.01186,0.02996,0.01221
1976-01-01,0.03884,0.0069,0.0117,0.03141,0.01118
1981-01-01,0.04054,0.00798,0.01479,0.0369,0.01912
1986-01-01,0.03559,0.0077,0.02025,0.03335,0.02572
1991-01-01,0.03916,0.00763,0.01401,0.03714,0.01962
1996-01-01,0.04328,0.0081,0.0132,0.04205,0.02007
2001-01-01,0.03775,0.00754,0.01436,0.03848,0.02264
2006-01-01,0.02818,0.00711,0.00556,0.03035,0.01485
2011-01-01,0.02519,0.00637,0.00807,0.02302,0.01226
2016-01-01,0.02403,0.00661,0.00643,0.02235,0.01136
2021-01-01,0.01582,0.00799,0.00462,0.01819,0.01498
