,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.06205,0.0,0.0,0.06205
1966-01-01,0.0,0.09068,0.0,0.0,0.09068
1971-01-01,0.0,0.04313,0.0,0.0,0.04313
1976-01-01,0.0,0.03856,0.0,0.0,0.03856
1981-01-01,0.0,0.04415,0.0,0.0,0.04415
1986-01-01,0.0,0.04593,0.0,0.0,0.04593
1991-01-01,0.0,0.05087,0.0,0.0,0.05087
1996-01-01,0.0,0.05612,0.0,0.0,0.05612
2001-01-01,0.0,0.05055,0.0,0.0,0.05055
2006-01-01,0.0,0.05235,0.0,0.0,0.05235
2011-01-01,0.0,0.04554,0.0,0.0,0.04554
2016-01-01,0.0,0.04747,0.0,0.0,0.04747
2021-01-01,0.0,0.08623,0.0,0.0,0.08623
