,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.01948,0.01475,0.0053,0.01888,0.01944
1966-01-01,0.02564,0.02067,0.00699,0.0194,0.02142
1971-01-01,0.02755,0.01554,0.0048,0.01914,0.01193
1976-01-01,0.02823,0.01263,0.00577,0.01854,0.00871
1981-01-01,0.02445,0.01375,0.00736,0.0217,0.01837
1986-01-01,0.01961,0.01272,0.00852,0.01614,0.01777
1991-01-01,0.02035,0.01286,0.0057,0.01672,0.01494
1996-01-01,0.02037,0.01392,0.00463,0.01997,0.01815
2001-01-01,0.01905,0.01277,0.00478,0.01956,0.01806
2006-01-01,0.0178,0.01167,0.00188,0.01965,0.01539
2011-01-01,0.01889,0.01079,0.00298,0.01388,0.00876
2016-01-01,0.0167,0.01099,0.00194,0.01228,0.00851
2021-01-01,0.00515,0.01707,0.00103,0.00694,0.0199
