,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0322,0.00126,0.01794,0.02702,0.01401
1966-01-01,0.03496,0.00163,0.03335,0.02743,0.02746
1971-01-01,0.02735,0.00148,0.03189,0.02046,0.02648
1976-01-01,0.03035,0.00111,0.05595,0.02095,0.04766
1981-01-01,0.03515,0.00123,0.04674,0.02107,0.03391
1986-01-01,0.03415,0.00119,0.0372,0.02023,0.02446
1991-01-01,0.03221,0.00109,0.02919,0.02165,0.01971
1996-01-01,0.02804,0.00101,0.01759,0.02064,0.0112
2001-01-01,0.02491,0.0009,0.01935,0.01874,0.01408
2006-01-01,0.03118,0.00083,0.01639,0.01961,0.00565
2011-01-01,0.02578,0.00076,0.02535,0.01476,0.01509
2016-01-01,0.02238,0.00075,0.02946,0.01452,0.02235
2021-01-01,0.0244,0.00075,0.03235,0.0159,0.02459
