,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.86671,0.12433,3.78377,7.22756,4.26894
1966-01-01,7.06861,0.17168,5.78304,7.27302,6.15913
1971-01-01,7.28847,0.16076,6.80052,7.03092,6.70373
1976-01-01,7.559,0.13439,8.25639,7.03102,7.8628
1981-01-01,7.67889,0.14337,8.68557,7.29275,8.4428
1986-01-01,7.19931,0.15615,7.6149,6.74563,7.31737
1991-01-01,6.79312,0.16588,5.6225,6.85497,5.85023
1996-01-01,6.429,0.16642,3.66052,7.14478,4.54272
2001-01-01,5.98263,0.15882,4.15904,7.39281,5.72803
2006-01-01,7.53202,0.1622,3.20288,7.95983,3.79289
2011-01-01,7.27318,0.14683,5.61147,7.40057,5.88569
2016-01-01,7.4671,0.15572,7.1735,8.17366,8.03578
2021-01-01,8.05554,0.15263,7.40981,8.16612,7.67301
