,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.0,0.57298,0.0,0.0,0.57298
1966-01-01,0.0,0.7433,0.0,0.0,0.7433
1971-01-01,0.0,0.67537,0.0,0.0,0.67537
1976-01-01,0.0,0.50527,0.0,0.0,0.50527
1981-01-01,0.0,0.56191,0.0,0.0,0.56191
1986-01-01,0.0,0.54143,0.0,0.0,0.54143
1991-01-01,0.0,0.49724,0.0,0.0,0.49724
1996-01-01,0.0,0.46025,0.0,0.0,0.46025
2001-01-01,0.0,0.40967,0.0,0.0,0.40967
2006-01-01,0.0,0.37757,0.0,0.0,0.37757
2011-01-01,0.0,0.3457,0.0,0.0,0.3457
2016-01-01,0.0,0.34032,0.0,0.0,0.34032
2021-01-01,0.0,0.39241,0.0,0.0,0.39241
