,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,0.37652,1.16579,0.19415,0.45426,1.43767
1966-01-01,0.37504,1.776,0.28605,0.42214,2.10915
1971-01-01,0.36867,26.02498,0.32475,0.3377,26.31876
1976-01-01,0.38588,19.93112,0.40135,0.29361,20.24019
1981-01-01,0.41964,20.87207,0.44932,0.29037,21.19212
1986-01-01,0.3578,21.5186,0.3586,0.21692,21.73632
1991-01-01,0.32611,22.04191,0.24975,0.19168,22.15724
1996-01-01,0.31336,22.10066,0.16011,0.18232,22.12973
2001-01-01,0.25684,22.86965,0.17167,0.17221,22.95668
2006-01-01,0.32039,21.68968,0.11929,0.14748,21.63606
2011-01-01,0.30365,22.26172,0.20712,0.1321,22.2973
2016-01-01,0.29386,23.41622,0.25509,0.10453,23.48198
2021-01-01,0.44304,24.41708,0.36821,0.12384,24.46609
