,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,4.52982,0.00917,2.76201,4.06316,2.30453
1966-01-01,4.7529,0.0121,5.07347,3.92206,4.25473
1971-01-01,4.13872,0.01036,5.14354,3.7164,4.73157
1976-01-01,4.54945,0.00797,8.18155,3.88291,7.52298
1981-01-01,4.66123,0.00834,5.97269,3.42532,4.74512
1986-01-01,4.60739,0.00824,4.84764,3.38148,3.62997
1991-01-01,3.65428,0.00799,3.1688,3.2175,2.74001
1996-01-01,3.20396,0.00744,1.9525,2.93748,1.69346
2001-01-01,2.86474,0.0067,2.22613,2.54167,1.90976
2006-01-01,3.38084,0.00615,1.74443,2.50588,0.87562
2011-01-01,3.36621,0.00558,3.18181,2.14406,1.96523
2016-01-01,2.99866,0.00558,3.63507,2.28784,2.92982
2021-01-01,2.63046,0.0024,3.3183,2.41294,3.10318
