,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,6.03098,1.05208,3.03335,8.59279,6.64724
1966-01-01,6.18871,1.49026,4.49094,11.07796,10.87045
1971-01-01,6.29899,1.27331,5.28257,8.4766,8.73349
1976-01-01,6.09719,0.97191,6.31556,8.1433,9.33357
1981-01-01,7.06633,1.00058,7.41108,9.10575,10.45108
1986-01-01,6.75525,0.98396,6.52055,8.31386,9.06312
1991-01-01,6.29276,1.00311,4.64625,8.35054,7.70714
1996-01-01,6.28204,0.97355,3.22309,8.55835,6.47294
2001-01-01,5.72232,0.96793,3.92641,7.71432,6.88634
2006-01-01,8.068,0.92205,2.98041,7.1522,2.98666
2011-01-01,8.53417,0.88653,5.60524,6.40148,4.35908
2016-01-01,8.63604,0.9166,7.47049,6.11222,5.86327
2021-01-01,8.61328,0.88798,7.18324,6.14019,5.59812
