,Crop_and_Pasture_P_Removal [kg ha**-1 yr**-1],Domestic_Waste_P [kg ha**-1 yr**-1],Fertilizer_P [kg ha**-1 yr**-1],Livestock_Manure_P [kg ha**-1 yr**-1],P_Surplus [kg ha**-1 yr**-1]
1961-01-01,4.69928,0.07172,2.68252,4.78036,2.83531
1966-01-01,4.83401,0.09223,4.10973,4.61463,3.98258
1971-01-01,4.96202,0.08259,4.88097,4.4686,4.47014
1976-01-01,5.25528,0.06672,5.88464,4.32288,5.01896
1981-01-01,5.16935,0.06988,5.95409,4.38693,5.24155
1986-01-01,4.79904,0.07076,5.13881,3.99021,4.40074
1991-01-01,4.37424,0.07562,3.70498,3.99618,3.40253
1996-01-01,4.05774,0.07412,2.39021,4.18029,2.58688
2001-01-01,3.80304,0.07035,2.72206,4.1397,3.12907
2006-01-01,4.43522,0.06861,2.03844,4.29648,1.96831
2011-01-01,3.99608,0.06242,3.3755,3.42485,2.86669
2016-01-01,4.23904,0.06327,4.41208,4.01112,4.24743
2021-01-01,4.27512,0.07175,4.28998,3.57423,3.66084
